Query	Subject	% Similarity
CPn0371	CPn0371	100.0
CPn0372	CPn0372	100.0
CPn0373	CPn0373	100.0
CPn0374	CPn0374	100.0
CPn0375	CPn0375	100.0
CPn0376	CPn0376	100.0
CPn0377	CPn0377	100.0
CPn0378	CPn0378	100.0
CPn0379	CPn0379	100.0
CPn0380	CPn0380	100.0
CPn0381	CPn0381	100.0
CPn0382	CPn0382	100.0
CPn0383	CPn0383	100.0
CPn0384	CPn0384	100.0
CPn0384	CPn0384	92.31
CPn0384	CPn0384	92.31
CPn0385	CPn0385	100.0
CPn0386	CPn0386	100.0
CPn0387	CPn0387	100.0
CPn0387	TC_RS01570	81.6
CPn0387	CTL0299	81.15
CPn0387	CT_043	80.95
CPn0388	CPn0388	100.0
CPn0389	CPn0389	100.0
CPn0390	CPn0390	100.0
CPn0391	CPn0391	100.0
CPn0392	CPn0392	100.0
CPn0393	CPn0393	100.0
CPn0394	CPn0394	100.0
CPn0395	CPn0395	100.0
CPn0396	CPn0396	100.0
CPn0397	CPn0397	100.0
CPn0398	CPn0398	100.0
CPn0399	CPn0399	100.0
CPn0400	CPn0400	100.0
CPn0401	CPn0401	100.0
CPn0402	CPn0402	100.0
CPn0403	CPn0403	100.0
CPn0404	CPn0404	100.0
CPn0405	CPn0405	100.0
CPn0406	CPn0406	100.0
CPn0407	CPn0407	100.0
CPn0408	CPn0408	100.0
CPn0409	CPn0409	100.0
CPn0409	TC_RS02695	72.69
CPn0410	CPn0410	100.0
CPn0411	CPn0411	100.0
CPn0412	CPn0412	100.0
CPn0413	CPn0413	100.0
CPn0413	CPn0414	100.0
CPn0414	CPn0414	100.0
CPn0414	CPn0413	100.0
CPn0415	CPn0415	100.0
CPn0416	CPn0416	100.0
CPnt14	CPnt14	100.0
CPn0417	CPn0417	100.0
CPn0417	CPn0418	100.0
CPn0418	CPn0418	100.0
CPn0418	CPn0417	100.0
CPn0419	CPn0419	100.0
CPn0420	CPn0420	100.0
CPn0421	CPn0421	100.0
CPn0422	CPn0422	100.0
CPn0423	CPn0423	100.0
CPn0424	CPn0424	100.0
CPn0424	TC_RS02775	77.38
CPn0425	CPn0425	100.0
CPn0425	CPn0426	100.0
CPn0426	CPn0426	100.0
CPn0426	CPn0425	100.0
CPn0427	CPn0427	100.0
CPn0428	CPn0428	100.0
CPn0429	CPn0429	100.0
CPn0430	CPn0430	100.0
CPn0430	TC_RS02805	72.89
CPn0431	CPn0431	100.0
CPn0432	CPn0432	100.0
CPn0433	CPn0433	100.0
CPn0434	CPn0434	100.0
CPn0435	CPn0435	100.0
CPn0436	CPn0436	100.0
CPn0437	CPn0437	100.0
CPn0438	CPn0438	100.0
CPn0439	CPn0439	100.0
CPn0440	CPn0440	100.0
CPn0441	CPn0441	100.0
CPn0442	CPn0442	100.0
CPn0443	CPn0443	100.0
CPn0444	CPn0444	100.0
CPn0444	CPn0444	84.49
CPn0444	CPn0444	84.49
CPn0444	CPn0444	82.11
CPn0444	CPn0444	82.11
CPn0445	CPn0445	100.0
CPn0446	CPn0446	100.0
CPn0447	CPn0447	100.0
CPn0448	CPn0448	100.0
CPn0449	CPn0449	100.0
CPn0451	CPn0451	100.0
CPn0452	CPn0452	100.0
CPn0453	CPn0453	100.0
CPn0454	CPn0454	100.0
CPn0457	CPn0457	100.0
CPn0457	CPn0458	87.5
CPn0458	CPn0458	100.0
CPn0458	CPn0457	87.5
CPn0459	CPn0459	100.0
CPn0460	CPn0460	100.0
CPn0461	CPn0461	100.0
CPn0461	CPn0462	83.33
CPn0462	CPn0462	100.0
CPn0462	CPn0461	83.33
CPn0463	CPn0463	100.0
CPn0464	CPn0464	100.0
CPn0465	CPn0465	100.0
CPn0466	CPn0466	100.0
CPn0467	CPn0467	100.0
CPn0468	CPn0468	100.0
CPn0471	CPn0471	100.0
CPn0472	CPn0472	100.0
CPn0473	CPn0473	100.0
CPn0474	CPn0474	100.0
CPn0475	CPn0475	100.0
CPn0476	CPn0476	100.0
CPn0477	CPn0477	100.0
CPn0478	CPn0478	100.0
CPn0479	CPn0479	100.0
CPn0480	CPn0480	100.0
CPn0481	CPn0481	100.0
CPn0482	CPn0482	100.0
CPn0483	CPn0483	100.0
CPn0484	CPn0484	100.0
CPn0485	CPn0485	100.0
CPn0486	CPn0486	100.0
CPn0487	CPn0487	100.0
CPn0488	CPn0488	100.0
CPn0489	CPn0489	100.0
CPn0490	CPn0490	100.0
CPn0491	CPn0491	100.0
CPn0492	CPn0492	100.0
CPn0493	CPn0493	100.0
CPn0494	CPn0494	100.0
CPn0495	CPn0495	100.0
CPn0496	CPn0496	100.0
CPn0497	CPn0497	100.0
CPn0498	CPn0498	100.0
CPn0499	CPn0499	100.0
CPn0500	CPn0500	100.0
CPn0501	CPn0501	100.0
CPn0502	CPn0502	100.0
CPn0503	CPn0503	100.0
CPn0503	TC_RS03430	79.28
CPn0503	CT_396	77.78
CPn0503	CTL0652	77.68
CPn0504	CPn0504	100.0
CPn0505	CPn0505	100.0
CPn0506	CPn0506	100.0
CPn0507	CPn0507	100.0
CPn0508	CPn0508	100.0
CPn0509	CPn0509	100.0
CPn0510	CPn0510	100.0
CPn0511	CPn0511	100.0
CPn0512	CPn0512	100.0
CPn0513	CPn0513	100.0
CPn0513	CPn0514	100.0
CPn0514	CPn0514	100.0
CPn0514	CPn0515	100.0
CPn0514	CPn0513	100.0
CPn0515	CPn0515	100.0
CPn0515	CPn0514	100.0
CPn0516	CPn0516	100.0
CPn0517	CPn0517	100.0
CPn0518	CPn0518	100.0
CPn0519	CPn0519	100.0
CPn0519	CPn0520	100.0
CPn0520	CPn0520	100.0
CPn0520	CPn0519	100.0
CPn0521	CPn0521	100.0
CPn0521	TC_RS03620	74.18
CPn0522	CPn0522	100.0
CPn0523	CPn0523	100.0
CPn0524	CPn0524	100.0
CPn0525	CPn0525	100.0
CPn0525	CT_398	78.29
CPn0525	CTL0655	78.29
CPns02	CPns02	100.0
CPns02	TC_RS04740	82.09
CPns02	CT_398.1	82.0
CPns02	CTL655a	81.67
CPn0526	CPn0526	100.0
CPn0527	CPn0527	100.0
CPn0528	CPn0528	100.0
CPn0529	CPn0529	100.0
CPn0530	CPn0530	100.0
CPn0531	CPn0531	100.0
CPn0532	CPn0532	100.0
CPn0533	CPn0533	100.0
CPn0534	CPn0534	100.0
CPn0535	CPn0535	100.0
CPn0536	CPn0536	100.0
CPn0537	CPn0537	100.0
CPn0538	CPn0538	100.0
CPn0539	CPn0539	100.0
CPn0540	CPn0540	100.0
CPnt15	CPnt15	100.0
CPnt15	CTL_t29	97.7
CPnt15	TC_RS03525	97.7
CPnt15	CT_t15	97.62
CPn0541	CPn0541	100.0
CPn0542	CPn0542	100.0
CPn0543	CPn0543	100.0
CPn0543	CPn0544	100.0
CPn0544	CPn0544	100.0
CPn0544	CPn0543	100.0
CPn0545	CPn0545	100.0
CPn0546	CPn0546	100.0
CPnt16	CPnt16	100.0
CPnt16	CT_t16	97.26
CPnt16	CTL_t24	97.26
CPnt16	TC_RS03560	97.26
CPn0547	CPn0547	100.0
CPn0548	CPn0548	100.0
CPn0549	CPn0549	100.0
CPn0549	CT_436	83.39
CPn0549	CTL0695	83.07
CPn0550	CPn0550	100.0
CPn0550	CTL0696	79.54
CPn0550	CT_437	79.35
CPn0550	TC_RS03645	79.28
CPn0551	CPn0551	100.0
CPn0552	CPn0552	100.0
CPn0553	CPn0553	100.0
CPn0554	CPn0554	100.0
CPn0555	CPn0555	100.0
CPn0556	CPn0556	100.0
CPn0557	CPn0557	100.0
CPn0557	CT_443	75.41
CPn0557	CTL0702	75.13
CPn0557	TC_RS03680	74.84
CPn0558	CPn0558	100.0
CPn0559	CPn0559	100.0
CPn0560	CPn0560	100.0
CPn0561	CPn0561	100.0
CPn0562	CPn0562	100.0
CPn0563	CPn0563	100.0
CPn0564	CPn0564	100.0
CPn0565	CPn0565	100.0
CPn0566	CPn0566	100.0
CPn0567	CPn0567	100.0
CPn0568	CPn0568	100.0
CPn0569	CPn0569	100.0
CPn0570	CPn0570	100.0
CPn0570	CPn0571	100.0
CPn0571	CPn0571	100.0
CPn0571	CPn0570	100.0
CPn0572	CPn0572	100.0
CPn0573	CPn0573	100.0
CPn0574	CPn0574	100.0
CPn0575	CPn0575	100.0
CPn0575a	CPn0575a	100.0
CPn0577	CPn0577	100.0
CPn0578	CPn0578	100.0
CPn0579	CPn0579	100.0
CPn0580	CPn0580	100.0
CPn0580	CPn0581	100.0
CPn0581	CPn0581	100.0
CPn0581	CPn0580	100.0
CPn0582	CPn0582	100.0
CPnt17	CPnt17	100.0
CPnt17	CT_t17	95.18
CPnt17	CTL_t16	95.18
CPnt17	TC_RS03800	95.18
CPn0583	CPn0583	100.0
CPn0584	CPn0584	100.0
CPn0585	CPn0585	100.0
CPn0586	CPn0586	100.0
CPnt18	CPnt18	100.0
CPnt18	CT_t18	97.3
CPnt18	CTL_t04	97.3
CPnt18	TC_RS03820	97.3
CPn0587	CPn0587	100.0
CPn0587	CPn0588	100.0
CPn0588	CPn0588	100.0
CPn0588	CPn0587	100.0
CPn0589	CPn0589	100.0
CPn0590	CPn0590	100.0
CPnt19	CT_t19	100.0
CPnt19	CTL_t18	100.0
CPnt19	CPnt19	100.0
CPnt19	TC_RS03840	100.0
CPn0591	CPn0591	100.0
CPn0592	CPn0592	100.0
CPn0592	CPn0593	100.0
CPn0593	CPn0593	100.0
CPn0593	CPn0592	100.0
CPn0594	CPn0594	100.0
CPn0595	CPn0595	100.0
CPn0596	CPn0596	100.0
CPn0597	CPn0597	100.0
CPn0598	CPn0598	100.0
CPn0599	CPn0599	100.0
CPn0600	CPn0600	100.0
CPn0601	CPn0601	100.0
CPn0602	CPn0602	100.0
CPn0603	CPn0603	100.0
CPn0604	CPn0604	100.0
CPn0605	CPn0605	100.0
CPn0606	CPn0606	100.0
CPn0607	CPn0607	100.0
CPn0608	CPn0608	100.0
CPn0609	CPn0609	100.0
CPn0610	CPn0610	100.0
CPn0611	CPn0611	100.0
CPn0612	CPn0612	100.0
CPn0613	CPn0613	100.0
CPn0614	CPn0614	100.0
CPn0615	CPn0615	100.0
CPnt20	CPnt20	100.0
CPnt20	TC_RS03975	98.88
CPnt20	CTL_t30	97.75
CPnt20	CT_t20	98.81
CPn0616	CPn0616	100.0
CPn0617	CPn0617	100.0
CPn0618	CPn0618	100.0
CPn0619	CPn0619	100.0
CPn0620	CPn0620	100.0
CPn0621	CPn0621	100.0
CPn0622	CPn0622	100.0
CPnt21	CPnt21	100.0
CPnt21	CT_t21	97.59
CPnt21	CTL_t19	97.59
CPnt21	TC_RS04015	97.59
CPn0623	CPn0623	100.0
CPn0624	CPn0624	100.0
CPn0625	CPn0625	100.0
CPn0625	CT_506	78.79
CPn0625	TC_RS04030	77.75
CPn0626	CPn0626	100.0
CPn0626	CTL0769	76.04
CPn0627	CPn0627	100.0
CPn0628	CPn0628	100.0
CPn0629	CPn0629	100.0
CPn0630	CPn0630	100.0
CPn0631	CPn0631	100.0
CPn0632	CPn0632	100.0
CPn0633	CPn0633	100.0
CPn0634	CPn0634	100.0
CPn0635	CPn0635	100.0
CPn0636	CPn0636	100.0
CPn0637	CPn0637	100.0
CPn0637	CTL0780	81.35
CPn0637	CT_518	81.08
CPn0638	CPn0638	100.0
CPn0639	CPn0639	100.0
CPn0640	CPn0640	100.0
CPn0640	CTL0783	83.41
CPn0640	CT_521	83.17
CPn0640	TC_RS04105	81.97
CPn0641	CPn0641	100.0
CPn0642	CPn0642	100.0
CPn0643	CPn0643	100.0
CPn0644	CPn0644	100.0
CPn0645	CPn0645	100.0
CPn0646	CPn0646	100.0
CPn0647	CPn0647	100.0
CPn0648	CPn0648	100.0
CPn0649	CPn0649	100.0
CPn0650	CPn0650	100.0
CPn0651	CPn0651	100.0
CPn0652	CPn0652	100.0
CPn0653	CPn0653	100.0
CPn0654	CPn0654	100.0
CPn0654	CT_535	76.31
CPn0654	CTL0797	76.31
CPn0655	CPn0655	100.0
CPn0657	CPn0657	100.0
CPn0658	CPn0658	100.0
CPn0658	TC_RS04190	78.15
CPn0658	CT_538	77.01
CPn0658	CTL0800	77.04
CPnt22	CPnt22	100.0
CPnt22	CT_t22	96.43
CPnt22	CTL_t17	96.43
CPnt22	TC_RS04195	96.43
CPn0659	CPn0659	100.0
CPn0660	CPn0660	100.0
CPn0661	CPn0661	100.0
CPn0662	CPn0662	100.0
CPn0663	CPn0663	100.0
CPn0664	CPn0664	100.0
CPn0665	CPn0665	100.0
CPn0666	CPn0666	100.0
CPn0667	CPn0667	100.0
CPn0668	CPn0668	100.0
CPn0669	CPn0669	100.0
CPn0670	CPn0670	100.0
CPn0671	CPn0671	100.0
CPn0672	CPn0672	100.0
CPn0673	CPn0673	100.0
CPn0674	CPn0674	100.0
CPn0675	CPn0675	100.0
CPn0676	CPn0676	100.0
CPn0677	CPn0677	100.0
CPn0678	CPn0678	100.0
CPn0679	CPn0679	100.0
CPn0680	CPn0680	100.0
CPn0681	CPn0681	100.0
CPn0682	CPn0682	100.0
CPn0683	CPn0683	100.0
CPn0684	CPn0684	100.0
CPn0686	CPn0686	100.0
CPn0687	CPn0687	100.0
CPn0688	CPn0688	100.0
CPn0689	CPn0689	100.0
CPn0690	CPn0690	100.0
CPn0691	CPn0691	100.0
CPn0692	CPn0692	100.0
CPn0693	CPn0693	100.0
CPn0694	CPn0694	100.0
CPn0695	CPn0695	100.0
CPnt23	CT_t30	100.0
CPnt23	CTL_t11	100.0
CPnt23	CPnt23	100.0
CPnt23	TC_RS00280	100.0
CPn0696	CPn0696	100.0
CPn0697	CPn0697	100.0
CPn0698	CPn0698	100.0
CPn0699	CPn0699	100.0
CPnt24	CT_t29	100.0
CPnt24	CTL_t10	100.0
CPnt24	CPnt24	100.0
CPnt24	TC_RS00255	100.0
CPnt25	CPnt25	100.0
CPn0700	CPn0700	100.0
CPn0701	CPn0701	100.0
CPnt26	CPnt26	100.0
CPnt26	CT_t27	97.26
CPnt26	CTL_t31	97.26
CPnt26	TC_RS00235	97.26
CPn0702	CPn0702	100.0
CPn0703	CPn0703	100.0
CPn0704	CPn0704	100.0
CPn0705	CPn0705	100.0
CPn0706	CPn0706	100.0
CPn0707	CPn0707	100.0
CPn0708	CPn0708	100.0
CPn0709	CPn0709	100.0
CPn0709	TC_RS00195	77.46
CPn0710	CPn0710	100.0
CPn0711	CPn0711	100.0
CPn0712	CPn0712	100.0
CPn0713	CPn0713	100.0
CPn0714	CPn0714	100.0
CPn0715	CPn0715	100.0
CPn0716	CPn0716	100.0
CPn0717	CPn0717	100.0
CPn0718	CPn0718	100.0
CPn0719	CPn0719	100.0
CPn0720	CPn0720	100.0
CPnt27	CPnt27	100.0
CPn0721	CPn0721	100.0
CPn0722	CPn0722	100.0
CPn0723	CPn0723	100.0
CPn0724	CPn0724	100.0
CPn0725	CPn0725	100.0
CPn0726	CPn0726	100.0
CPn0727	CPn0727	100.0
CPn0728	CPn0728	100.0
CPn0729	CPn0729	100.0
CPn0730	CPn0730	100.0
CPn0731	CPn0731	100.0
CPn0732	CPn0732	100.0
CPn0733	CPn0733	100.0
CPn0734	CPn0734	100.0
CPn0735	CPn0735	100.0
CPn0736	CPn0736	100.0
CPn0737	CPn0737	100.0
CPn0738	CPn0738	100.0
CPn0738	CPn0739	100.0
CPn0739	CPn0739	100.0
CPn0739	CPn0738	100.0
CPn0740	CPn0740	100.0
CPnt28	CPnt28	100.0
CPnt28	CT_t25	98.63
CPnt28	CTL_t01	98.63
CPnt28	TC_RS00025	98.63
CPn0741	CPn0741	100.0
CPn0742	CPn0742	100.0
CPn0743	CPn0743	100.0
CPn0744	CPn0744	100.0
CPn0745	CPn0745	100.0
CPn0746	CPn0746	100.0
CPn0746	TC_RS04690	72.16
CPn0746	CT_632	74.03
CPn0746	CTL0897	73.79
CPnt29	CPnt29	100.0
CPnt29	CT_t24	98.65
CPnt29	CTL_t25	98.65
CPnt29	TC_RS04685	98.65
CPn0748	CPn0748	100.0
CPn0749	CPn0749	100.0
CPn0750	CPn0750	100.0
CPn0751	CPn0751	100.0
CPn0752	CPn0752	100.0
CPn0753	CPn0753	100.0
CPn0754	CPn0754	100.0
CPn0755	CPn0755	100.0
CPn0756	CPn0756	100.0
CPn0756	CT_615	80.83
CPn0756	CTL0879	80.46
CPn0756	TC_RS04595	79.88
CPn0757	CPn0757	100.0
CPn0757	CPn0758	100.0
CPn0758	CPn0758	100.0
CPn0758	CPn0757	100.0
CPn0759	CPn0759	100.0
CPn0759	CPn0760	100.0
CPn0760	CPn0760	100.0
CPn0760	CPn0759	100.0
CPn0761	CPn0761	100.0
CPn0762	CPn0762	100.0
CPn0763	CPn0763	100.0
CPn0764	CPn0764	100.0
CPn0765	CPn0765	100.0
CPn0766	CPn0766	100.0
CPn0767	CPn0767	100.0
CPn0768	CPn0768	100.0
CPn0768	CPn0769	100.0
CPn0769	CPn0769	100.0
CPn0769	CPn0768	100.0
CPn0770	CPn0770	100.0
CPn0771	CPn0771	100.0
CPn0772	CPn0772	100.0
CPn0773	CPn0773	100.0
CPn0774	CPn0774	100.0
CPn0775	CPn0775	100.0
CPn0776	CPn0776	100.0
CPn0777	CPn0777	100.0
CPnt30	CPnt30	100.0
CPnt30	CTL_t05	95.95
CPnt30	TC_RS04530	95.95
CPnt30	CT_t23	94.59
CPn0778	CPn0778	100.0
CPn0779	CPn0779	100.0
CPn0780	CPn0780	100.0
CPn0781	CPn0781	100.0
CPn0782	CPn0782	100.0
CPn0783	CPn0783	100.0
CPn0784	CPn0784	100.0
CPn0785	CPn0785	100.0
CPn0786	CPn0786	100.0
CPn0787	CPn0787	100.0
CPn0788	CPn0788	100.0
CPn0789	CPn0789	100.0
CPn0790	CPn0790	100.0
CPn0791	CPn0791	100.0
CPn0792	CPn0792	100.0
CPn0793	CPn0793	100.0
CPn0794	CPn0794	100.0
CPn0795	CPn0795	100.0
CPn0796	CPn0796	100.0
CPn0797	CPn0797	100.0
CPn0798	CPn0798	100.0
CPn0799	CPn0799	100.0
CPn0800	CPn0800	100.0
CPn0801	CPn0801	100.0
CPn0802	CPn0802	100.0
CPn0803	CPn0803	100.0
CPn0803	TC_RS04430	76.94
CPn0804	CPn0804	100.0
CPn0805	CPn0805	100.0
CPn0806	CPn0806	100.0
CPn0807	CPn0807	100.0
CPn0808	CPn0808	100.0
CPn0809	CPn0809	100.0
CPn0810	CPn0810	100.0
CPn0811	CPn0811	100.0
CPn0812	CPn0812	100.0
CPn0813	CPn0813	100.0
CPn0814	CPn0814	100.0
CPn0815	CPn0815	100.0
CPn0816	CPn0816	100.0
CPn0817	CPn0817	100.0
CPn0818	CPn0818	100.0
CPn0819	CPn0819	100.0
CPn0820	CPn0820	100.0
CPn0821	CPn0821	100.0
CPn0822	CPn0822	100.0
CPn0823	CPn0823	100.0
CPn0824	CPn0824	100.0
CPn0825	CPn0825	100.0
CPn0826	CPn0826	100.0
CPn0827	CPn0827	100.0
CPn0828	CPn0828	100.0
CPn0829	CPn0829	100.0
CPn0830	CPn0830	100.0
CPn0831	CPn0831	100.0
CPn0832	CPn0832	100.0
CPn0833	CPn0833	100.0
CPn0834	CPn0834	100.0
CPn0835	CPn0835	100.0
CPn0836	CPn0836	100.0
CPn0837	CPn0837	100.0
CPn0838	CPn0838	100.0
CPn0839	CPn0839	100.0
CPn0840	CPn0840	100.0
CPn0841	CPn0841	100.0
CPn0841	CTL0070	77.86
CPn0841	CT_701	77.54
CPn0843	CPn0843	100.0
CPn0844	CPn0844	100.0
CPn0845	CPn0845	100.0
CPn0846	CPn0846	100.0
CPn0847	CPn0847	100.0
CPn0848	CPn0848	100.0
CPnt31	CPnt31	100.0
CPnt31	CT_t31	98.61
CPnt31	CTL_t12	98.61
CPnt31	TC_RS00425	98.61
CPn0849	CPn0849	100.0
CPn0850	CPn0850	100.0
CPn0850	TC_RS00435	80.95
CPn0851	CPn0851	100.0
CPn0852	CPn0852	100.0
CPn0853	CPn0853	100.0
CPn0854	CPn0854	100.0
CPn0854	CPn0854	100.0
CPn0855	CPn0855	100.0
CPn0856	CPn0856	100.0
CPn0857	CPn0857	100.0
CPn0858	CPn0858	100.0
CPn0859	CPn0859	100.0
CPn0860	CPn0860	100.0
CPn0861	CPn0861	100.0
CPn0862	CPn0862	100.0
CPn0862	CPn0863	100.0
CPn0863	CPn0863	100.0
CPn0863	CPn0862	100.0
CPn0864	CPn0864	100.0
CPn0865	CPn0865	100.0
CPn0865	CPn0866	100.0
CPn0866	CPn0866	100.0
CPn0866	CPn0867	100.0
CPn0866	CPn0865	100.0
CPn0867	CPn0867	100.0
CPn0867	CPn0866	100.0
CPn0868	CPn0868	100.0
CPn0869	CPn0869	100.0
CPn0870	CPn0870	100.0
CPn0871	CPn0871	100.0
CPn0872	CPn0872	100.0
CPn0873	CPn0873	100.0
CPn0874	CPn0874	100.0
CPn0875	CPn0875	100.0
CPn0876	CPn0876	100.0
CPn0876	TC_RS00565	72.22
CPn0876	CTL0104	73.51
CPn0876	CT_735	73.25
CPn0877	CPn0877	100.0
CPn0878	CPn0878	100.0
CPn0879	CPn0879	100.0
CPn0880	CPn0880	100.0
CPn0880	CT_739	75.69
CPn0880	CTL0108	75.6
CPnt32	CPnt32	100.0
CPnt32	CT_t32	95.95
CPnt32	CTL_t13	95.95
CPnt32	TC_RS00590	95.95
CPnr01	CPnr01	100.0
CPnr01	TC_RS00675	94.4
CPnr01	TC_RS00600	94.4
CPnr01	CTL_r02	93.95
CPnr01	CTL_r01	93.95
CPnr01	CT_r04	93.89
CPnr01	CT_r01	93.89
CPnr02	CPnr02	100.0
CPnr02	TC_RS00605	93.94
CPnr02	TC_RS00680	93.91
CPnr02	CT_r05	93.28
CPnr02	CTL_r03	93.25
CPnr02	CTL_r04	93.22
CPnr02	CT_r02	93.19
CPnr03	CPnr03	100.0
CPnr03	TC_RS00685	93.04
CPnr03	TC_RS00610	93.04
CPnr03	CT_r06	91.3
CPnr03	CT_r03	91.3
CPn0881	CPn0881	100.0
CPn0882	CPn0882	100.0
CPn0883	CPn0883	100.0
CPn0884	CPn0884	100.0
CPn0885	CPn0885	100.0
CPn0886	CPn0886	100.0
CPn0887	CPn0887	100.0
CPn0887	CPn0888	100.0
CPn0888	CPn0888	100.0
CPn0888	CPn0887	100.0
CPn0889	CPn0889	100.0
CPn0890	CPn0890	100.0
CPn0891	CPn0891	100.0
CPn0891	CTL0117	74.14
CPn0891	CT_748	74.08
CPn0891	CPn0892	100.0
CPn0892	CPn0892	100.0
CPn0892	CPn0891	100.0
CPn0893	CPn0893	100.0
CPn0893	TC_RS00690	72.8
CPn0894	CPn0894	100.0
CPn0895	CPn0895	100.0
CPn0895	TC_RS00700	77.74
CPn0896	CPn0896	100.0
CPn0897	CPn0897	100.0
CPn0898	CPn0898	100.0
CPnt33	CPnt33	100.0
CPnt33	CT_t33	98.59
CPnt33	CTL_t08	98.59
CPnt33	TC_RS00720	98.59
CPn0899	CPn0899	100.0
CPn0900	CPn0900	100.0
CPn0901	CPn0901	100.0
CPn0902	CPn0902	100.0
CPn0903	CPn0903	100.0
CPn0903	CPn0904	100.0
CPn0904	CPn0904	100.0
CPn0904	CPn0903	100.0
CPn0905	CPn0905	100.0
CPn0906	CPn0906	100.0
CPn0907	CPn0907	100.0
CPn0908	CPn0908	100.0
CPn0909	CPn0909	100.0
CPn0910	CPn0910	100.0
CPn0911	CPn0911	100.0
CPn0912	CPn0912	100.0
CPn0913	CPn0913	100.0
CPn0914	CPn0914	100.0
CPn0915	CPn0915	100.0
CPn0916	CPn0916	100.0
CPn0917	CPn0917	100.0
CPn0918	CPn0918	100.0
CPn0919	CPn0919	100.0
CPn0920	CPn0920	100.0
CPn0921	CPn0921	100.0
CPn0922	CPn0922	100.0
CPn0923	CPn0923	100.0
CPn0923	CPn0924	100.0
CPn0924	CPn0924	100.0
CPn0924	CPn0923	100.0
CPn0924	CPn0925	100.0
CPn0925	CPn0925	100.0
CPn0925	CPn0924	100.0
CPn0926	CPn0926	100.0
CPn0927	CPn0927	100.0
CPn0928	CPn0928	100.0
CPn0929	CPn0929	100.0
CPn0930	CPn0930	100.0
CPn0931	CPn0931	100.0
CPn0932	CPn0932	100.0
CPn0933	CPn0933	100.0
CPn0933	CPn0934	100.0
CPn0934	CPn0934	100.0
CPn0934	CPn0933	100.0
CPn0935	CPn0935	100.0
CPn0936	CPn0936	100.0
CPn0937	CPn0937	100.0
CPn0937	CTL0155	81.49
CPn0937	CT_787	81.17
CPn0938	CPn0938	100.0
CPn0939	CPn0939	100.0
CPn0940	CPn0940	100.0
CPn0941	CPn0941	100.0
CPn0942	CPn0942	100.0
CPn0943	CPn0943	100.0
CPn0944	CPn0944	100.0
CPn0945	CPn0945	100.0
CPn0946	CPn0946	100.0
CPn0947	CPn0947	100.0
CPn0948	CPn0948	100.0
CPnt34	CPnt34	100.0
CPnt34	CT_t34	98.61
CPnt34	CTL_t09	98.61
CPnt34	TC_RS00930	98.61
CPn0949	CPn0949	100.0
CPn0949	CT_799	75.87
CPn0949	CTL0168	75.66
CPn0950	CPn0950	100.0
CPn0951	CPn0951	100.0
CPn0952	CPn0952	100.0
CPn0953	CPn0953	100.0
CPn0954	CPn0954	100.0
CPn0956	CPn0956	100.0
CPn0957	CPn0957	100.0
CPn0958	CPn0958	100.0
CPn0959	CPn0959	100.0
CPn0960	CPn0960	100.0
CPn0961	CPn0961	100.0
CPn0962	CPn0962	100.0
CPn0963	CPn0963	100.0
CPn0964	CPn0964	100.0
CPn0965	CPn0965	100.0
CPn0966	CPn0966	100.0
CPn0967	CPn0967	100.0
CPn0968	CPn0968	100.0
CPn0969	CPn0969	100.0
CPn0969	CPn0970	99.75
CPn0970	CPn0970	100.0
CPn0970	CPn0969	99.75
CPn0971	CPn0971	100.0
CPn0972	CPn0972	100.0
CPn0973	CPn0973	100.0
CPn0974	CPn0974	100.0
CPn0975	CPn0975	100.0
CPn0976	CPn0976	100.0
CPn0977	CPn0977	100.0
CPn0977	CPn0978	77.47
CPn0978	CPn0978	100.0
CPn0978	CPn0977	77.42
CPn0979	CPn0979	100.0
CPn0980	CPn0980	100.0
CPn0981	CPn0981	100.0
CPn0982	CPn0982	100.0
CPn0983	CPn0983	100.0
CPn0984	CPn0984	100.0
CPn0984	TC_RS01080	74.5
CPn0985	CPn0985	100.0
CPn0985	TC_RS01085	77.17
CPn0986	CPn0986	100.0
CPnt35	CT_t35	100.0
CPnt35	CTL_t36	100.0
CPnt35	CPnt35	100.0
CPnt35	TC_RS01090	100.0
CPn0987	CPn0987	100.0
CPn0987	CPn0988	100.0
CPn0988	CPn0988	100.0
CPn0988	CPn0987	100.0
CPn0989	CPn0989	100.0
CPn0990	CPn0990	100.0
CPn0991	CPn0991	100.0
CPn0992	CPn0992	100.0
CPn0993	CPn0993	100.0
CPnt36	CT_t36	100.0
CPnt36	CTL_t27	100.0
CPnt36	CPnt36	100.0
CPnt36	TC_RS01130	100.0
CPn0994	CPn0994	100.0
CPn0994	CPn0995	100.0
CPn0995	CPn0995	100.0
CPn0995	CPn0994	100.0
CPn0996	CPn0996	100.0
CPn0997	CPn0997	100.0
CPn0998	CPn0998	100.0
CPn0999	CPn0999	100.0
CPn1000	CPn1000	100.0
CPn1001	CPn1001	100.0
CPn1002	CPn1002	100.0
CPn1003	CPn1003	100.0
CPn1004	CPn1004	100.0
CPn1005	CPn1005	100.0
CPn1006	CPn1006	100.0
CPn1006	TC_RS01195	78.69
CPn1007	CPn1007	100.0
CPn1008	CPn1008	100.0
CPn1008	CPn1009	100.0
CPn1009	CPn1009	100.0
CPn1009	CPn1008	100.0
CPn1010	CPn1010	100.0
CPn1011	CPn1011	100.0
CPn1012	CPn1012	100.0
